FUND CODE,FUND NAME,SUBFUND CCY,NAV DATE,ACC NUMBER,INTERNAL NUMBER,ISIN CODE,INSTRUMENT NAME,CURRENCY,QUANTITY,MARKET VALUE IN FD CCY,MARKET VALUE IN SEC CCY,TNA,% NAV,%PORTFOLIO,ID BLOOMBERG,NEXT COUPON DATE,VALUATION PRICE,MARKET PRICE,LAST COUPON DATE,ACCRUED INT FD CCY,ACCRUED INT.,NUMBER OF ACCRUED DAYS,INVESTMENT TYPE,GEOGRAPHICAL SECTOR,ECONOMIC SECTOR CODE,ECONOMIC SECTOR LABEL
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151203,120145  00,,,Amort. Formation expenses,EUR,0.00,-46.37,-46.37,3933851.24,            -0.00,-0.001179,,99991231,100.000000,-0.001178743,99991231,             0.00,0.00,,,,,650 PREPAID EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151203,264136  00,,,Transfer Agency Fee,EUR,0.00,-406.83,-406.83,3933851.24,            -0.01,-0.010342,,99991231,100.000000,-0.010341774,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151203,264156  00,,,Domiciliary Agency Fee,EUR,0.00,-218.01,-218.01,3933851.24,            -0.01,-0.005542,,99991231,100.000000,-0.005541897,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151203,264293  00,,,Managment Fee I,EUR,0.00,-243.63,-243.63,3933851.24,            -0.01,-0.006193,,99991231,100.000000,-0.006193168,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151203,264678  00,,,Management Fee R,EUR,0.00,-40.13,-40.13,3933851.24,            -0.00,-0.001020,,99991231,100.000000,-0.001020120,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151203,264135  00,,,Transfer Agency Fee,EUR,0.00,-32.37,-32.37,3933851.24,            -0.00,-0.000823,,99991231,100.000000,-0.000822858,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151203,264528  00,,,Financial Statements,EUR,0.00,-1936.71,-1936.71,3933851.24,            -0.05,-0.049232,,99991231,100.000000,-0.049231907,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151203,268203  00,,,Marketing Expenses,EUR,0.00,-3.30,-3.30,3933851.24,            -0.00,-0.000084,,99991231,100.000000,-0.000083887,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151203,268120  00,,,Audit Fees,EUR,0.00,-5164.56,-5164.56,3933851.24,            -0.13,-0.131285,,99991231,100.000000,-0.131285086,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151203,144120  00,,,C.B. Call Deposits RBC IS Bank Luxbg,EUR,0.00,99756.75,99756.75,3933851.24,             2.54,2.535855,,99991231,100.000000,2.535854660,99991231,             0.00,0.00,,,,,450 CASH
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,GBP,20151203,151200  00,,,Income on Shares Port.,EUR,0.00,2959.55,2135.70,3933851.24,             0.08,0.075233,,99991231,100.000000,0.075232891,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151203,152001  00,,,Int.Rec.Bank Accounts,EUR,0.00,-2.22,-2.22,3933851.24,            -0.00,-0.000056,,99991231,100.000000,-0.000056433,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151203,268100  00,,,Directors Fees,EUR,0.00,-45.56,-45.56,3933851.24,            -0.00,-0.001158,,99991231,100.000000,-0.001158153,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,264156  00,,,Domiciliary Agency Fee,EUR,0.00,-218.01,-218.01,4025373.41,            -0.01,-0.005416,,99991231,100.000000,-0.005415895,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,268204  00,,,Marketing Expenses,EUR,0.00,-47.16,-47.16,4025373.41,            -0.00,-0.001172,,99991231,100.000000,-0.001171568,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,264679  00,,,Management Fee R,EUR,0.00,-340.40,-340.40,4025373.41,            -0.01,-0.008456,,99991231,100.000000,-0.008456358,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,264874  00,,,Risk Management Fee,EUR,0.00,-15.10,-15.10,4025373.41,            -0.00,-0.000375,,99991231,100.000000,-0.000375120,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,264292  00,,,Managment Fee I,EUR,0.00,-2393.01,-2393.01,4025373.41,            -0.06,-0.059448,,99991231,100.000000,-0.059448149,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,120145  00,,,Amort. Formation expenses,EUR,0.00,-45.32,-45.32,4025373.41,            -0.00,-0.001126,,99991231,100.000000,-0.001125858,99991231,             0.00,0.00,,,,,650 PREPAID EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,264136  00,,,Transfer Agency Fee,EUR,0.00,-406.83,-406.83,4025373.41,            -0.01,-0.010107,,99991231,100.000000,-0.010106640,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,267100  00,,,Subscription tax,EUR,0.00,-90.28,-90.28,4025373.41,            -0.00,-0.002243,,99991231,100.000000,-0.002242773,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,264155  00,,,Domiciliary Agency Fee,EUR,0.00,-8.29,-8.29,4025373.41,            -0.00,-0.000206,,99991231,100.000000,-0.000205944,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,264293  00,,,Managment Fee I,EUR,0.00,-162.34,-162.34,4025373.41,            -0.00,-0.004033,,99991231,100.000000,-0.004032918,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,264678  00,,,Management Fee R,EUR,0.00,-26.74,-26.74,4025373.41,            -0.00,-0.000664,,99991231,100.000000,-0.000664286,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,264135  00,,,Transfer Agency Fee,EUR,0.00,-21.58,-21.58,4025373.41,            -0.00,-0.000536,,99991231,100.000000,-0.000536099,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,264528  00,,,Financial Statements,EUR,0.00,-1898.73,-1898.73,4025373.41,            -0.05,-0.047169,,99991231,100.000000,-0.047169040,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,268203  00,,,Marketing Expenses,EUR,0.00,-2.20,-2.20,4025373.41,            -0.00,-0.000055,,99991231,100.000000,-0.000054653,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,268100  00,,,Directors Fees,EUR,0.00,-44.85,-44.85,4025373.41,            -0.00,-0.001114,,99991231,100.000000,-0.001114182,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,268120  00,,,Audit Fees,EUR,0.00,-5063.29,-5063.29,4025373.41,            -0.13,-0.125784,,99991231,100.000000,-0.125784355,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,144120  00,,,C.B. Call Deposits RBC IS Bank Luxbg,EUR,0.00,99756.75,99756.75,4025373.41,             2.48,2.478199,,99991231,100.000000,2.478198662,99991231,             0.00,0.00,,,,,450 CASH
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,GBP,20151202,151200  00,,,Income on Shares Port.,EUR,0.00,3018.72,2135.70,4025373.41,             0.07,0.074992,,99991231,100.000000,0.074992297,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151202,152001  00,,,Int.Rec.Bank Accounts,EUR,0.00,-1.66,-1.66,4025373.41,            -0.00,-0.000041,,99991231,100.000000,-0.000041238,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,264155  00,,,Domiciliary Agency Fee,EUR,0.00,-141.25,-141.25,4018833.25,            -0.00,-0.003515,,99991231,100.000000,-0.003514702,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,268204  00,,,Marketing Expenses,EUR,0.00,-15.10,-15.10,4018833.25,            -0.00,-0.000376,,99991231,100.000000,-0.000375731,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,264874  00,,,Risk Management Fee,EUR,0.00,-15.10,-15.10,4018833.25,            -0.00,-0.000376,,99991231,100.000000,-0.000375731,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,264156  00,,,Domiciliary Agency Fee,EUR,0.00,-80.90,-80.90,4018833.25,            -0.00,-0.002013,,99991231,100.000000,-0.002013022,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,267100  00,,,Subscription tax,EUR,0.00,-88.84,-88.84,4018833.25,            -0.00,-0.002211,,99991231,100.000000,-0.002210592,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,120145  00,,,Amort. Formation expenses,EUR,0.00,-44.14,-44.14,4018833.25,            -0.00,-0.001098,,99991231,100.000000,-0.001098329,99991231,             0.00,0.00,,,,,650 PREPAID EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,264136  00,,,Transfer Agency Fee,EUR,0.00,-103.30,-103.30,4018833.25,            -0.00,-0.002570,,99991231,100.000000,-0.002570398,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,264293  00,,,Managment Fee I,EUR,0.00,-2474.19,-2474.19,4018833.25,            -0.06,-0.061565,,99991231,100.000000,-0.061564883,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,264678  00,,,Management Fee R,EUR,0.00,-353.77,-353.77,4018833.25,            -0.01,-0.008803,,99991231,100.000000,-0.008802804,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,264135  00,,,Transfer Agency Fee,EUR,0.00,-314.32,-314.32,4018833.25,            -0.01,-0.007821,,99991231,100.000000,-0.007821175,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,264528  00,,,Financial Statements,EUR,0.00,-1860.76,-1860.76,4018833.25,            -0.05,-0.046301,,99991231,100.000000,-0.046301000,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,268203  00,,,Marketing Expenses,EUR,0.00,-33.16,-33.16,4018833.25,            -0.00,-0.000825,,99991231,100.000000,-0.000825115,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,268100  00,,,Directors Fees,EUR,0.00,-44.14,-44.14,4018833.25,            -0.00,-0.001098,,99991231,100.000000,-0.001098329,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,268120  00,,,Audit Fees,EUR,0.00,-4962.03,-4962.03,4018833.25,            -0.12,-0.123469,,99991231,100.000000,-0.123469417,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,144120  00,,,C.B. Call Deposits RBC IS Bank Luxbg,EUR,0.00,99756.75,99756.75,4018833.25,             2.48,2.482232,,99991231,100.000000,2.482231628,99991231,             0.00,0.00,,,,,450 CASH
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,GBP,20151201,151200  00,,,Income on Shares Port.,EUR,0.00,3031.15,2135.70,4018833.25,             0.08,0.075424,,99991231,100.000000,0.075423632,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151201,152001  00,,,Int.Rec.Bank Accounts,EUR,0.00,-1.11,-1.11,4018833.25,            -0.00,-0.000028,,99991231,100.000000,-0.000027620,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,264156  00,,,Domiciliary Agency Fee,EUR,0.00,-80.90,-80.90,4019841.92,            -0.00,-0.002013,,99991231,100.000000,-0.002012517,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,268204  00,,,Marketing Expenses,EUR,0.00,-15.10,-15.10,4019841.92,            -0.00,-0.000376,,99991231,100.000000,-0.000375637,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,264874  00,,,Risk Management Fee,EUR,0.00,-15.10,-15.10,4019841.92,            -0.00,-0.000376,,99991231,100.000000,-0.000375637,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,120145  00,,,Amort. Formation expenses,EUR,0.00,-43.07,-43.07,4019841.92,            -0.00,-0.001071,,99991231,100.000000,-0.001071435,99991231,             0.00,0.00,,,,,650 PREPAID EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,264136  00,,,Transfer Agency Fee,EUR,0.00,-103.30,-103.30,4019841.92,            -0.00,-0.002570,,99991231,100.000000,-0.002569753,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,267100  00,,,Subscription tax,EUR,0.00,-86.99,-86.99,4019841.92,            -0.00,-0.002164,,99991231,100.000000,-0.002164015,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,264155  00,,,Domiciliary Agency Fee,EUR,0.00,-137.11,-137.11,4019841.92,            -0.00,-0.003411,,99991231,100.000000,-0.003410831,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,264293  00,,,Managment Fee I,EUR,0.00,-2393.01,-2393.01,4019841.92,            -0.06,-0.059530,,99991231,100.000000,-0.059529953,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,264678  00,,,Management Fee R,EUR,0.00,-340.40,-340.40,4019841.92,            -0.01,-0.008468,,99991231,100.000000,-0.008467995,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,264135  00,,,Transfer Agency Fee,EUR,0.00,-303.53,-303.53,4019841.92,            -0.01,-0.007551,,99991231,100.000000,-0.007550794,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,264528  00,,,Financial Statements,EUR,0.00,-1822.78,-1822.78,4019841.92,            -0.05,-0.045345,,99991231,100.000000,-0.045344569,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,268203  00,,,Marketing Expenses,EUR,0.00,-32.06,-32.06,4019841.92,            -0.00,-0.000798,,99991231,100.000000,-0.000797544,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,268100  00,,,Directors Fees,EUR,0.00,-43.44,-43.44,4019841.92,            -0.00,-0.001081,,99991231,100.000000,-0.001080640,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,268120  00,,,Audit Fees,EUR,0.00,-4860.76,-4860.76,4019841.92,            -0.12,-0.120919,,99991231,100.000000,-0.120919183,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,GBP,20151130,151200  00,,,Income on Shares Port.,EUR,0.00,3043.95,2135.70,4019841.92,             0.08,0.075723,,99991231,100.000000,0.075723127,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,144120  00,,,C.B. Call Deposits RBC IS Bank Luxbg,EUR,0.00,99756.75,99756.75,4019841.92,             2.48,2.481609,,99991231,100.000000,2.481608779,99991231,             0.00,0.00,,,,,450 CASH
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151130,152001  00,,,Int.Rec.Bank Accounts,EUR,0.00,-0.55,-0.55,4019841.92,            -0.00,-0.000014,,99991231,100.000000,-0.000013682,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,264156  00,,,Domiciliary Agency Fee,EUR,0.00,-80.90,-80.90,4003887.56,            -0.00,-0.002021,,99991231,100.000000,-0.002020536,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,268204  00,,,Marketing Expenses,EUR,0.00,-15.10,-15.10,4003887.56,            -0.00,-0.000377,,99991231,100.000000,-0.000377133,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,264874  00,,,Risk Management Fee,EUR,0.00,-15.10,-15.10,4003887.56,            -0.00,-0.000377,,99991231,100.000000,-0.000377133,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,120145  00,,,Amort. Formation expenses,EUR,0.00,-39.29,-39.29,4003887.56,            -0.00,-0.000981,,99991231,100.000000,-0.000981296,99991231,             0.00,0.00,,,,,650 PREPAID EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,264136  00,,,Transfer Agency Fee,EUR,0.00,-103.30,-103.30,4003887.56,            -0.00,-0.002580,,99991231,100.000000,-0.002579993,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,267100  00,,,Subscription tax,EUR,0.00,-80.67,-80.67,4003887.56,            -0.00,-0.002015,,99991231,100.000000,-0.002014792,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,264155  00,,,Domiciliary Agency Fee,EUR,0.00,-120.58,-120.58,4003887.56,            -0.00,-0.003012,,99991231,100.000000,-0.003011573,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,264293  00,,,Managment Fee I,EUR,0.00,-2069.72,-2069.72,4003887.56,            -0.05,-0.051693,,99991231,100.000000,-0.051692760,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,264678  00,,,Management Fee R,EUR,0.00,-287.15,-287.15,4003887.56,            -0.01,-0.007172,,99991231,100.000000,-0.007171780,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,264135  00,,,Transfer Agency Fee,EUR,0.00,-260.36,-260.36,4003887.56,            -0.01,-0.006503,,99991231,100.000000,-0.006502680,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,264528  00,,,Financial Statements,EUR,0.00,-1670.89,-1670.89,4003887.56,            -0.04,-0.041732,,99991231,100.000000,-0.041731691,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,268203  00,,,Marketing Expenses,EUR,0.00,-27.69,-27.69,4003887.56,            -0.00,-0.000692,,99991231,100.000000,-0.000691578,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,268100  00,,,Directors Fees,EUR,0.00,-40.64,-40.64,4003887.56,            -0.00,-0.001015,,99991231,100.000000,-0.001015014,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,268120  00,,,Audit Fees,EUR,0.00,-4455.70,-4455.70,4003887.56,            -0.11,-0.111284,,99991231,100.000000,-0.111284344,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,144120  00,,,C.B. Call Deposits RBC IS Bank Luxbg,EUR,0.00,99788.21,99788.21,4003887.56,             2.49,2.492283,,99991231,100.000000,2.492283025,99991231,             0.00,0.00,,,,,450 CASH
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,GBP,20151126,151200  00,,,Income on Shares Port.,EUR,0.00,3042.05,2135.70,4003887.56,             0.08,0.075977,,99991231,100.000000,0.075977408,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151126,152001  00,,,Int.Rec.Bank Accounts,EUR,0.00,-29.79,-29.79,4003887.56,            -0.00,-0.000744,,99991231,100.000000,-0.000744027,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151125,267100  00,,,Subscription tax,EUR,0.00,-78.38,-78.38,3975736.90,            -0.00,-0.001971,,99991231,100.000000,-0.001971458,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151125,268204  00,,,Marketing Expenses,EUR,0.00,-15.10,-15.10,3975736.90,            -0.00,-0.000380,,99991231,100.000000,-0.000379804,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151125,264874  00,,,Risk Management Fee,EUR,0.00,-15.10,-15.10,3975736.90,            -0.00,-0.000380,,99991231,100.000000,-0.000379804,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151125,120145  00,,,Amort. Formation expenses,EUR,0.00,-38.16,-38.16,3975736.90,            -0.00,-0.000960,,99991231,100.000000,-0.000959822,99991231,             0.00,0.00,,,,,650 PREPAID EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151125,264136  00,,,Transfer Agency Fee,EUR,0.00,-103.30,-103.30,3975736.90,            -0.00,-0.002598,,99991231,100.000000,-0.002598260,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151125,264156  00,,,Domiciliary Agency Fee,EUR,0.00,-80.90,-80.90,3975736.90,            -0.00,-0.002035,,99991231,100.000000,-0.002034843,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151125,264155  00,,,Domiciliary Agency Fee,EUR,0.00,-116.46,-116.46,3975736.90,            -0.00,-0.002929,,99991231,100.000000,-0.002929268,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151125,264293  00,,,Managment Fee I,EUR,0.00,-1989.43,-1989.43,3975736.90,            -0.05,-0.050039,,99991231,100.000000,-0.050039277,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151125,264678  00,,,Management Fee R,EUR,0.00,-273.93,-273.93,3975736.90,            -0.01,-0.006890,,99991231,100.000000,-0.006890043,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151125,264135  00,,,Transfer Agency Fee,EUR,0.00,-249.57,-249.57,3975736.90,            -0.01,-0.006277,,99991231,100.000000,-0.006277327,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151125,264528  00,,,Financial Statements,EUR,0.00,-1632.91,-1632.91,3975736.90,            -0.04,-0.041072,,99991231,100.000000,-0.041071883,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151125,268203  00,,,Marketing Expenses,EUR,0.00,-26.60,-26.60,3975736.90,            -0.00,-0.000669,,99991231,100.000000,-0.000669058,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151125,268100  00,,,Directors Fees,EUR,0.00,-39.94,-39.94,3975736.90,            -0.00,-0.001005,,99991231,100.000000,-0.001004594,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151125,268120  00,,,Audit Fees,EUR,0.00,-4354.43,-4354.43,3975736.90,            -0.11,-0.109525,,99991231,100.000000,-0.109525105,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20151125,151200  00,,,Income on Shares Port.,EUR,0.00,220.15,220.15,3975736.90,             0.01,0.005537,,99991231,100.000000,0.005537338,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,GBP,20151125,151200  00,,,Income on Shares Port.,EUR,0.00,540.71,380.37,3975736.90,             0.01,0.013600,,99991231,100.000000,0.013600246,99991231,             0.00,0.00,,,,,600 RECEIVABLES
